county,nearest_town,town_size,landcover_types,elevation_m,dist_to_town_m,dist_to_water_m,topographic_hazard,landcover_risk,water_proximity_risk,vulnerability_score,flood_risk_score,risk_category
Turkana,Lotongot,Town,rangeland,917.0,2904.1580477927514,10196032.40366605,0.0,3.0,0,3.0,1.4,Low
Turkana,Lotongot,Town,"protected_areas,rangeland",910.0,9124.29408550214,10202359.944468966,0.0,3.0,0,1.5,1.0,Low
Turkana,Lotongot,Town,"protected_areas,rangeland",894.0,15432.385400543211,10208687.48584114,0.0,3.0,0,0.0,0.8,Low
Turkana,Lotongot,Town,"protected_areas,rangeland",879.0,21752.045047375872,10215015.027781518,0.0,3.0,0,0.0,0.8,Low
Turkana,Kaputirr,Town,rangeland,872.0,18448.03204105673,10221342.57028904,0.0,3.0,0,0.0,0.8,Low
Turkana,Kaputirr,Town,forests,896.0,15891.038040811804,10227670.113362657,0.0,1.0,0,0.0,0.2,Low
Turkana,Kaputirr,Town,forests,932.0,15646.32422779229,10233997.657001315,0.0,1.0,0,0.0,0.2,Low
Turkana,Kaputirr,Town,rangeland,897.0,17809.463823143924,10240325.20120397,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokichar,Town,forests,1076.0,18274.286845394872,10246652.745969575,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokichar,Town,rangeland,891.0,12358.889994713216,10252980.291297091,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokichar,Town,rangeland,822.0,7184.840436298694,10259307.837185474,0.0,3.0,0,1.5,1.0,Low
Turkana,Lokichar,Town,rangeland,791.0,5530.720593984403,10265635.38363369,0.0,3.0,0,1.5,1.0,Low
Turkana,Lokichar,Town,rangeland,845.0,9467.997490619313,10271962.930640703,0.0,3.0,0,1.5,1.0,Low
Turkana,Loichangamata,Town,rangeland,787.0,10754.346285926993,10278290.478205482,0.0,3.0,0,0.0,0.8,Low
Turkana,Loichangamata,Town,rangeland,791.0,5434.667664789591,10284618.026326995,0.0,3.0,0,1.5,1.0,Low
Turkana,Loichangamata,Town,rangeland,804.0,4847.930405419139,10290945.575004218,0.0,3.0,0,3.0,1.4,Low
Turkana,Loichangamata,Town,rangeland,785.0,9877.065040024047,10297273.124236127,0.0,3.0,0,1.5,1.0,Low
Turkana,Loichangamata,Town,rangeland,763.0,15864.979243413558,10303600.674021697,0.0,3.0,0,0.0,0.8,Low
Turkana,Loichangamata,Town,rangeland,686.0,22043.7267036003,10309928.22435991,0.0,3.0,0,0.0,0.8,Low
Turkana,Loichangamata,Town,rangeland,635.0,28288.537883250498,10316255.77524975,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,586.0,24044.501966146006,10322583.3266902,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,560.0,17728.46067110358,10328910.878680252,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,536.0,11425.66097579189,10335238.431218892,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,545.0,5184.622233162317,10341565.984305117,0.0,3.0,0,1.5,1.0,Low
Turkana,Lodwar,Town,forests,589.0,1817.15565306561,10347893.537937922,0.0,1.0,0,6.0,1.5,Low
Turkana,Lodwar,Town,rangeland,568.0,7733.755209103505,10354221.092116304,0.0,3.0,0,1.5,1.0,Low
Turkana,Lodwar,Town,rangeland,556.0,14014.530052813148,10360548.646839261,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,546.0,20324.623085510593,10366876.2021058,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,524.0,26643.21156570539,10373203.757914925,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokwa Kalokol,Town,rangeland,493.0,31858.409807125874,10379531.31426564,2.0,3.0,0,0.0,1.4,Low
Turkana,Lokwa Kalokol,Town,rangeland,491.0,29917.883870555863,10385858.87115696,2.0,3.0,0,0.0,1.4,Low
Turkana,Lokwa Kalokol,Town,rangeland,504.0,29245.314892224353,10392186.428587897,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,forests,517.0,29075.328409005866,10398513.986557463,0.0,1.0,0,0.0,0.2,Low
Turkana,Murangering,Town,rangeland,526.0,24490.243983365363,10404841.545064678,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,forests,554.0,20838.82306268718,10411169.10410856,0.0,1.0,0,0.0,0.2,Low
Turkana,Murangering,Town,forests,562.0,18676.943296781803,10417496.663688133,0.0,1.0,0,0.0,0.2,Low
Turkana,Murangering,Town,forests,605.0,18533.40344309222,10423824.22380242,0.0,1.0,0,0.0,0.2,Low
Turkana,Murangering,Town,rangeland,613.0,20450.746770170575,10430151.784450445,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,forests,668.0,23938.80138459029,10436479.345631242,0.0,1.0,0,0.0,0.2,Low
Turkana,Murangering,Town,forests,849.0,28425.104186336444,10442806.907343842,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,900.0,27939.5716323539,10449134.469587278,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,910.0,22871.24926960081,10455462.032360584,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,rangeland,1141.0,18591.81516971907,10461789.5956628,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokitaung,Town,forests,905.0,15757.674557426828,10468117.15949297,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,824.0,15200.006302977556,10474444.723850133,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,rangeland,603.0,17142.4398427802,10480772.288733335,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokitaung,Town,rangeland,544.0,20899.12591272943,10487099.854141627,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokitaung,Town,forests,531.0,25686.004984600066,10493427.420074055,0.0,1.0,0,0.0,0.2,Low
Turkana,Kokuro,Town,forests,549.0,21385.446987898635,10499754.986529674,0.0,1.0,0,0.0,0.2,Low
Turkana,Kokuro,Town,forests,560.0,16033.343715400857,10506082.553507539,0.0,1.0,0,0.0,0.2,Low
Turkana,Kokuro,Town,forests,949.0,11699.831046649586,10512410.121006705,0.0,1.0,0,0.0,0.2,Low
Narok,Olmesutye,Town,forests,2104.0,9466.50715480632,9791152.481486784,0.0,1.0,0,1.5,0.6,Low
Narok,Olmesutye,Town,rangeland,2140.0,11194.090392082968,9797479.93092456,0.0,3.0,0,0.0,0.8,Low
Narok,Olmesutye,Town,forests,2105.0,15527.000022549402,9803807.38107304,0.0,1.0,0,0.0,0.2,Low
Narok,Morigo,Town,forests,2034.0,17050.416284692346,9810134.831930852,0.0,1.0,0,0.0,0.2,Low
Narok,Morigo,Town,rangeland,2064.0,18039.085108758743,9816462.283496622,0.0,3.0,0,0.0,0.8,Low
Narok,Morigo,Town,forests,2072.0,20980.649552403782,9822789.73576898,0.0,1.0,0,0.0,0.2,Low
Narok,Naro Sura,Town,forests,2235.0,21077.381346227343,9829117.188746562,0.0,1.0,0,0.0,0.2,Low
Narok,Maji Moto,Town,forests,2226.0,18140.433149073913,9835444.64242801,0.0,1.0,0,0.0,0.2,Low
Narok,Maji Moto,Town,forests,2323.0,12163.12179805793,9841772.096811965,0.0,1.0,0,0.0,0.2,Low
Narok,Maji Moto,Town,forests,2093.0,6847.98633999545,9848099.551897071,0.0,1.0,0,1.5,0.6,Low
Narok,Maji Moto,Town,rangeland,1921.0,5092.687890607142,9854427.00768198,0.0,3.0,0,1.5,1.0,Low
Narok,Maji Moto,Town,rangeland,1873.0,9222.97083317024,9860754.464165345,0.0,3.0,0,1.5,1.0,Low
Narok,Ewaso Ngiro,Town,unknown,1871.0,12045.481386915506,9867081.921345819,0.0,0.0,0,0.0,0.0,Low
Narok,Ewaso Ngiro,Town,rangeland,1900.0,10292.982934799225,9873409.379222063,0.0,3.0,0,0.0,0.8,Low
Narok,Olulunga,Town,unknown,1932.0,10059.048033554396,9879736.837792741,0.0,0.0,0,0.0,0.0,Low
Narok,Olulunga,Town,unknown,1993.0,3742.9586799302942,9886064.297056522,0.0,0.0,0,3.0,0.6,Low
Narok,Nkorkorri,Town,unknown,2003.0,2504.252608457542,9892391.757012071,0.0,0.0,0,3.0,0.6,Low
Narok,Nkorkorri,Town,unknown,2091.0,8801.64678536332,9898719.217658065,0.0,0.0,0,1.5,0.3,Low
Narok,Nkorkorri,Town,unknown,2127.0,15124.61104100289,9905046.678993179,0.0,0.0,0,0.0,0.0,Low
Narok,Ambusket,Town,unknown,2317.0,20201.06504824438,9911374.141016096,0.0,0.0,0,0.0,0.0,Low
Narok,Ambusket,Town,forests,2302.0,13925.496180151235,9917701.603725495,0.0,1.0,0,0.0,0.2,Low
Narok,Ambusket,Town,"forests,protected_areas",2457.0,7735.827469858176,9924029.067120068,0.0,1.0,0,1.5,0.6,Low
Nakuru,Ambusket,Town,unknown,2421.0,2419.458084658238,9930356.5311985,0.0,0.0,0,3.0,0.6,Low
Nakuru,Olenguruone,Town,unknown,2515.0,1982.16876440626,9936683.995959489,0.0,0.0,0,6.0,1.2,Low
Nakuru,Kabsege,Town,"forests,protected_areas",2555.0,5542.565894110587,9943011.461401729,0.0,1.0,0,1.5,0.6,Low
Nakuru,Mukuki,Town,unknown,2595.0,1254.1582912906592,9949338.927523922,0.0,0.0,0,6.0,1.2,Low
Nakuru,Keringet,Town,unknown,2696.0,2865.9925560462616,9955666.394324772,0.0,0.0,0,3.0,0.6,Low
Nakuru,Chesingele,Town,unknown,2752.0,3687.5458776294067,9961993.861802984,0.0,0.0,0,3.0,0.6,Low
Nakuru,Sasamua,Town,unknown,2754.0,2502.739970779467,9968321.32995727,0.0,0.0,0,3.0,0.6,Low
Nakuru,Mau Summit,Town,protected_areas,2724.0,6459.924884055613,9974648.79878634,0.0,1.0,0,1.5,0.6,Low
Nakuru,Mau Summit,Town,protected_areas,2490.0,326.0706977464481,9980976.268288914,0.0,1.0,0,10.0,2.2,Low
Nakuru,Mau Summit,Town,protected_areas,2486.0,6210.409220994763,9987303.738463711,0.0,1.0,0,1.5,0.6,Low
Baringo,Maji Mazuri,Town,protected_areas,2441.0,5806.500461155256,9993631.209309453,0.0,1.0,0,1.5,0.6,Low
Baringo,Maji Mazuri,Town,protected_areas,2421.0,2655.8132449602876,9999958.680824868,0.0,1.0,0,3.0,0.8,Low
Baringo,Eldama Ravine,Town,protected_areas,2305.0,6048.445029097497,10006286.153008686,0.0,1.0,0,1.5,0.6,Low
Baringo,Torongo,Town,"forests,protected_areas",2211.0,8025.602756286138,10012613.625859639,0.0,1.0,0,1.5,0.6,Low
Baringo,Torongo,Town,forests,2654.0,8657.11391887037,10018941.099376462,0.0,1.0,0,1.5,0.6,Low
Keiyo-Marakwet,Kamwosor,Town,unknown,1837.0,11370.92893770475,10025268.573557895,0.0,0.0,0,0.0,0.0,Low
Keiyo-Marakwet,Nyeru,Town,unknown,1396.0,11839.662404061188,10031596.04840268,0.0,0.0,0,0.0,0.0,Low
Keiyo-Marakwet,Kapkalelwa,Town,rangeland,1274.0,6537.146026606438,10037923.523909563,0.0,3.0,0,1.5,1.0,Low
Baringo,Kapkalelwa,Town,unknown,1242.0,4607.094586629743,10044251.000077294,0.0,0.0,0,3.0,0.6,Low
Baringo,Chebloch,Town,rangeland,1245.0,2079.457270660745,10050578.476904623,0.0,3.0,0,3.0,1.4,Low
Baringo,Chebloch,Town,unknown,1281.0,5062.370994572539,10056905.954390304,0.0,0.0,0,1.5,0.3,Low
Baringo,Kabluk,Town,rangeland,1166.0,2033.9506880218332,10063233.432533098,0.0,3.0,0,3.0,1.4,Low
Baringo,Kabluk,Town,rangeland,1105.0,5576.718891744518,10069560.911331765,0.0,3.0,0,1.5,1.0,Low
Baringo,Kabluk,Town,unknown,1080.0,11753.714297777358,10075888.390785068,0.0,0.0,0,0.0,0.0,Low
Baringo,Bartolimo,Town,unknown,1077.0,14461.578933442825,10082215.870891778,0.0,0.0,0,0.0,0.0,Low
Baringo,Bartolimo,Town,unknown,1071.0,15345.830524923276,10088543.351650663,0.0,0.0,0,0.0,0.0,Low
Baringo,Bartolimo,Town,unknown,1041.0,18491.590838841763,10094870.833060496,0.0,0.0,0,0.0,0.0,Low
Baringo,Kapsowar,Town,rangeland,1092.0,16264.24748137208,10101198.315120054,0.0,3.0,0,0.0,0.8,Low
Baringo,Chesetan,Town,rangeland,1040.0,11813.241882437607,10107525.79782812,0.0,3.0,0,0.0,0.8,Low
Baringo,Chesetan,Town,unknown,986.0,7045.521454951865,10113853.281183472,0.0,0.0,0,1.5,0.3,Low
Keiyo-Marakwet,Chesongoch,Town,forests,986.0,5714.183993211611,10120180.765184898,0.0,1.0,0,1.5,0.6,Low
Keiyo-Marakwet,Chesongoch,Town,rangeland,1014.0,2956.4721659241386,10126508.249831188,0.0,3.0,0,3.0,1.4,Low
Keiyo-Marakwet,Tot,Town,rangeland,1017.0,1360.039254546626,10132835.735121133,0.0,3.0,0,6.0,2.0,Low
Keiyo-Marakwet,Cheblil,Town,rangeland,974.0,5399.951219071249,10139163.221053528,0.0,3.0,0,1.5,1.0,Low
Keiyo-Marakwet,Chesengon,Town,unknown,952.0,5440.640960037114,10145490.707627172,0.0,0.0,0,1.5,0.3,Low
West Pokot,Chesengon,Town,forests,930.0,10218.993645449611,10151818.194840863,0.0,1.0,0,0.0,0.2,Low
West Pokot,Lomut,Town,forests,978.0,12105.624453608787,10158145.682693409,0.0,1.0,0,0.0,0.2,Low
West Pokot,Lomut,Town,forests,960.0,14302.444353234714,10164473.171183612,0.0,1.0,0,0.0,0.2,Low
West Pokot,Amaler,Town,forests,1063.0,16335.728756390632,10170800.660310287,0.0,1.0,0,0.0,0.2,Low
West Pokot,Amaler,Town,rangeland,1134.0,12486.651404367272,10177128.150072245,0.0,3.0,0,0.0,0.8,Low
West Pokot,Amaler,Town,rangeland,1454.0,11183.20439704142,10183455.6404683,0.0,3.0,0,0.0,0.8,Low
West Pokot,Lotongot,Town,rangeland,1023.0,6468.806631261548,10189783.131497271,0.0,3.0,0,1.5,1.0,Low
Turkana,Lotongot,Town,"forests,protected_areas",1029.0,6047.883912975126,10196110.623157982,0.0,1.0,0,1.5,0.6,Low
Turkana,Lotongot,Town,"forests,protected_areas",1014.0,10554.40706136509,10202438.115449257,0.0,1.0,0,0.0,0.2,Low
Turkana,Lotongot,Town,"forests,protected_areas",955.0,16318.740300928966,10208765.608369922,0.0,1.0,0,0.0,0.2,Low
Turkana,Lotongot,Town,"protected_areas,rangeland",942.0,22389.600925459417,10215093.10191881,0.0,3.0,0,0.0,0.8,Low
Turkana,Kaputirr,Town,forests,1093.0,23994.520018286516,10221420.59609475,0.0,1.0,0,0.0,0.2,Low
Turkana,Kaputirr,Town,forests,999.0,22089.187280989412,10227748.090896582,0.0,1.0,0,0.0,0.2,Low
Turkana,Kaputirr,Town,forests,1230.0,21913.798542500488,10234075.586323144,0.0,1.0,0,0.0,0.2,Low
Turkana,Kaputirr,Town,forests,965.0,23507.10757171049,10240403.082373278,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokichar,Town,forests,895.0,17510.777712859464,10246730.579045828,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokichar,Town,forests,794.0,11199.104352707234,10253058.076339643,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokichar,Town,rangeland,757.0,4929.4734502253405,10259385.574253572,0.0,3.0,0,3.0,1.4,Low
Turkana,Lokichar,Town,forests,748.0,1807.3867018784106,10265713.072786469,0.0,1.0,0,6.0,1.5,Low
Turkana,Lokichar,Town,forests,753.0,7894.349427519491,10272040.571937192,0.0,1.0,0,1.5,0.6,Low
Turkana,Loichangamata,Town,rangeland,727.0,10229.033872723301,10278368.071704596,0.0,3.0,0,0.0,0.8,Low
Turkana,Loichangamata,Town,rangeland,716.0,4302.648319163266,10284695.572087547,0.0,3.0,0,3.0,1.4,Low
Turkana,Loichangamata,Town,rangeland,716.0,3532.6476115622277,10291023.073084906,0.0,3.0,0,3.0,1.4,Low
Turkana,Loichangamata,Town,rangeland,690.0,9302.342916521307,10297350.574695544,0.0,3.0,0,1.5,1.0,Low
Turkana,Loichangamata,Town,rangeland,671.0,15513.695121589568,10303678.076918328,0.0,3.0,0,0.0,0.8,Low
Turkana,Loichangamata,Town,rangeland,630.0,21792.270577310428,10310005.57975213,0.0,3.0,0,0.0,0.8,Low
Turkana,Loichangamata,Town,rangeland,588.0,28093.033754007192,10316333.083195832,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,552.0,25184.076831918963,10322660.587248305,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,531.0,19245.72598897908,10328988.091908434,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,502.0,13661.821979872671,10335315.597175105,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,501.0,9109.333607712439,10341643.103047198,0.0,3.0,0,1.5,1.0,Low
Turkana,Lodwar,Town,"floodplains,forests",490.0,7707.2502063619695,10347970.60952361,2.0,10.0,0,1.5,3.4,Low
Turkana,Lodwar,Town,rangeland,504.0,10766.179485329692,10354298.116603227,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,525.0,15890.459517496693,10360625.624284947,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,516.0,21660.793028974458,10366953.132567668,0.0,3.0,0,0.0,0.8,Low
Turkana,Lodwar,Town,rangeland,492.0,27675.98911711984,10373280.641450288,2.0,3.0,0,0.0,1.4,Low
Turkana,Lokwa Kalokol,Town,rangeland,478.0,26170.082921548536,10379608.150931712,2.0,3.0,0,0.0,1.4,Low
Turkana,Lokwa Kalokol,Town,rangeland,477.0,23769.618002273808,10385935.661010843,2.0,3.0,0,0.0,1.4,Low
Turkana,Lokwa Kalokol,Town,rangeland,497.0,22917.316767617274,10392263.171686592,2.0,3.0,0,0.0,1.4,Low
Turkana,Lokwa Kalokol,Town,rangeland,536.0,23780.2279989197,10398590.682957869,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokwa Kalokol,Town,rangeland,561.0,26189.35370592213,10404918.194823587,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,rangeland,513.0,26575.884010678616,10411245.70728266,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,rangeland,577.0,24916.847216737977,10417573.220334012,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,rangeland,571.0,24809.435856050473,10423900.733976562,0.0,3.0,0,0.0,0.8,Low
Turkana,Murangering,Town,forests,682.0,26272.687486602936,10430228.24820923,0.0,1.0,0,0.0,0.2,Low
Turkana,Murangering,Town,forests,982.0,29070.38486229452,10436555.76303095,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,764.0,31100.77525159291,10442883.278440647,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,633.0,25092.736666272063,10449210.794437252,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,624.0,19290.407293669443,10455538.311019702,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,rangeland,632.0,13952.826298224882,10461865.828186931,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokitaung,Town,rangeland,609.0,9865.600734938369,10468193.345937882,0.0,3.0,0,1.5,1.0,Low
Turkana,Lokitaung,Town,rangeland,576.0,8947.958538906913,10474520.864271495,0.0,3.0,0,1.5,1.0,Low
Turkana,Lokitaung,Town,rangeland,552.0,11953.619291527473,10480848.383186717,0.0,3.0,0,0.0,0.8,Low
Turkana,Lokitaung,Town,forests,525.0,16905.597721451864,10487175.90268249,0.0,1.0,0,0.0,0.2,Low
Turkana,Lokitaung,Town,forests,506.0,22556.52061981943,10493503.42275777,0.0,1.0,0,0.0,0.2,Low
Turkana,Kokuro,Town,forests,484.0,19309.7916515353,10499830.943411507,2.0,1.0,0,0.0,0.8,Low
Turkana,Kokuro,Town,rangeland,476.0,13137.687066210081,10506158.464642653,2.0,3.0,0,0.0,1.4,Low
Turkana,Kokuro,Town,forests,493.0,7239.94180043079,10512485.98645017,2.0,1.0,0,1.5,1.2,Low
Narok,Olmesutye,Town,forests,2043.0,3151.0709308494615,9791238.025191698,0.0,1.0,0,3.0,0.8,Low
Narok,Olmesutye,Town,forests,2055.0,6754.41707369107,9797565.419383762,0.0,1.0,0,1.5,0.6,Low
Narok,Morigo,Town,forests,2107.0,12666.169713390434,9803892.814357838,0.0,1.0,0,0.0,0.2,Low
Narok,Morigo,Town,forests,2094.0,10725.510863737385,9810220.21011241,0.0,1.0,0,0.0,0.2,Low
Narok,Morigo,Town,rangeland,2149.0,12236.358909736517,9816547.60664597,0.0,3.0,0,0.0,0.8,Low
Narok,Morigo,Town,forests,2401.0,16263.687879679312,9822875.003957009,0.0,1.0,0,0.0,0.2,Low
Narok,Naro Sura,Town,forests,2459.0,14791.241182759408,9829202.40204403,0.0,1.0,0,0.0,0.2,Low
Narok,Naro Sura,Town,forests,2100.0,15269.877188701817,9835529.800905535,0.0,1.0,0,0.0,0.2,Low
Narok,Maji Moto,Town,forests,2076.0,11243.76279455305,9841857.200540029,0.0,1.0,0,0.0,0.2,Low
Narok,Maji Moto,Town,forests,1947.0,5037.41866619678,9848184.60094602,0.0,1.0,0,1.5,0.6,Low
Narok,Maji Moto,Town,rangeland,1896.0,2101.4613622239353,9854512.002122024,0.0,3.0,0,3.0,1.4,Low
Narok,Maji Moto,Town,unknown,1863.0,7971.440327525033,9860839.40406656,0.0,0.0,0,1.5,0.3,Low
Narok,Ewaso Ngiro,Town,unknown,1878.0,7407.583380806222,9867166.806778148,0.0,0.0,0,1.5,0.3,Low
Narok,Ewaso Ngiro,Town,rangeland,1887.0,3965.371028937483,9873494.210255314,0.0,3.0,0,3.0,1.4,Low
Narok,Ewaso Ngiro,Town,forests,1885.0,7527.497011004182,9879821.614496585,0.0,1.0,0,1.5,0.6,Low
Narok,Olulunga,Town,forests,1986.0,7668.986808573094,9886149.019500498,0.0,1.0,0,1.5,0.6,Low
Narok,Olulunga,Town,unknown,2057.0,7192.066393490755,9892476.425265586,0.0,0.0,0,1.5,0.3,Low
Narok,Nkorkorri,Town,unknown,2080.0,11105.700120604302,9898803.83179039,0.0,0.0,0,0.0,0.0,Low
Narok,Nkorkorri,Town,rangeland,2192.0,16571.70625421898,9905131.239073453,0.0,3.0,0,0.0,0.8,Low
Narok,Natalu,Town,unknown,2189.0,18755.493457559067,9911458.647113327,0.0,0.0,0,0.0,0.0,Low
Narok,Ambusket,Town,forests,2507.0,16162.415762342474,9917786.055908559,0.0,1.0,0,0.0,0.2,Low
Narok,Ambusket,Town,"forests,protected_areas",2565.0,11275.95965117037,9924113.465457708,0.0,1.0,0,0.0,0.2,Low
Narok,Olenguruone,Town,"forests,protected_areas",2516.0,7299.323541492802,9930440.875759328,0.0,1.0,0,1.5,0.6,Low
Narok,Olenguruone,Town,forests,2593.0,4443.571749573019,9936768.286811987,0.0,1.0,0,3.0,0.8,Low
Nakuru,Kabsege,Town,unknown,2601.0,3180.19872994292,9943095.698614247,0.0,0.0,0,3.0,0.6,Low
Nakuru,Kabsege,Town,forests,2713.0,3861.7588483543605,9949423.111164682,0.0,1.0,0,3.0,0.8,Low
Nakuru,Keringet,Town,rangeland,2858.0,4653.691807045791,9955750.52446186,0.0,3.0,0,3.0,1.4,Low
Nakuru,Chesingele,Town,"forests,protected_areas",2891.0,4385.386639173023,9962077.938504362,0.0,1.0,0,3.0,0.8,Low
Nakuru,Turi,Town,unknown,2590.0,4194.127361020932,9968405.353290768,0.0,0.0,0,3.0,0.6,Low
Nakuru,Molo,Town,unknown,2488.0,634.8447877969502,9974732.768819662,0.0,0.0,0,6.0,1.2,Low
Baringo,Mau Summit,Town,unknown,2481.0,6630.377931358083,9981060.185089633,0.0,0.0,0,1.5,0.3,Low
Baringo,Esageri,Town,"forests,protected_areas",2923.0,8878.752124441624,9987387.602099271,0.0,1.0,0,1.5,0.6,Low
Baringo,Sabatia,Town,protected_areas,2513.0,4591.160137857644,9993715.019847171,0.0,1.0,0,3.0,0.8,Low
Baringo,Sabatia,Town,protected_areas,2222.0,2609.921782344193,10000042.438331932,0.0,1.0,0,3.0,0.8,Low
Baringo,Eldama Ravine,Town,urban_areas,2139.0,469.42717207081137,10006369.857552158,0.0,6.0,0,10.0,3.5,Low
Baringo,Eldama Ravine,Town,protected_areas,2117.0,5966.576954231717,10012697.277506452,0.0,1.0,0,1.5,0.6,Low
Baringo,Eldama Ravine,Town,forests,2536.0,12290.927028977905,10019024.698193423,0.0,1.0,0,0.0,0.2,Low
Baringo,Tenges,Town,forests,1764.0,13692.542806162723,10025352.119611688,0.0,1.0,0,0.0,0.2,Low
Baringo,Tenges,Town,unknown,1457.0,9486.889275485855,10031679.541759858,0.0,0.0,0,1.5,0.3,Low
Baringo,Kapkalelwa,Town,forests,1403.0,5243.546446330751,10038006.964636555,0.0,1.0,0,1.5,0.6,Low
Baringo,Kapkalelwa,Town,unknown,1397.0,2446.5938959714167,10044334.388240403,0.0,0.0,0,3.0,0.6,Low
Baringo,Chebloch,Town,forests,1645.0,5088.227164047548,10050661.812570028,0.0,1.0,0,1.5,0.6,Low
Baringo,Kabarnet,Town,unknown,1746.0,2456.593163773982,10056989.23762406,0.0,0.0,0,3.0,0.6,Low
Baringo,Kipcherera,Town,unknown,1729.0,6008.855982068796,10063316.663401132,0.0,0.0,0,1.5,0.3,Low
Baringo,Kapchekor,Town,unknown,1511.0,6825.68701006143,10069644.08989988,0.0,0.0,0,1.5,0.3,Low
Baringo,Kapchekor,Town,unknown,1301.0,7827.77322633304,10075971.51711895,0.0,0.0,0,1.5,0.3,Low
Baringo,Bartolimo,Town,unknown,1427.0,8165.019493891162,10082298.945056979,0.0,0.0,0,1.5,0.3,Low
Baringo,Bartolimo,Town,rangeland,1437.0,9644.93611109438,10088626.373712616,0.0,3.0,0,1.5,1.0,Low
Baringo,Bartolimo,Town,rangeland,1251.0,14123.356889867297,10094953.803084515,0.0,3.0,0,0.0,0.8,Low
Baringo,Bartolimo,Town,unknown,1240.0,19646.90293888662,10101281.233171325,0.0,0.0,0,0.0,0.0,Low
Baringo,Chesetan,Town,forests,1191.0,15922.151164302508,10107608.66397171,0.0,1.0,0,0.0,0.2,Low
Baringo,Chesetan,Town,unknown,1047.0,12790.683582127607,10113936.095484324,0.0,0.0,0,0.0,0.0,Low
Baringo,Chesongoch,Town,unknown,1006.0,10317.76100501939,10120263.527707834,0.0,0.0,0,0.0,0.0,Low
Baringo,Chesongoch,Town,unknown,962.0,9085.429055157885,10126590.960640907,0.0,0.0,0,1.5,0.3,Low
Baringo,Kolowa,Town,rangeland,961.0,4489.768153423443,10132918.394282214,0.0,3.0,0,3.0,1.4,Low
Baringo,Kolowa,Town,rangeland,943.0,5461.935852645015,10139245.828630429,0.0,3.0,0,1.5,1.0,Low
Baringo,Kolowa,Town,rangeland,943.0,10935.933268145096,10145573.26368423,0.0,3.0,0,0.0,0.8,Low
Baringo,Chesengon,Town,forests,941.0,14279.235432470921,10151900.699442297,0.0,1.0,0,0.0,0.2,Low
Baringo,Lomut,Town,forests,920.0,18404.91727121253,10158228.135903316,0.0,1.0,0,0.0,0.2,Low
